id,name__en,name,image,gender,identifier__ISNI,identifier__VIAF,identifier__GND,identifier__LCAuth,identifier__BNF,identifier__SUDOC,identifier__IMDB,identifier__NLA,birth_date,death_date,identifier__freebase,given_name,identifier__NTA,identifier__Muzinger,website,identifier__CiNii,identifier__NDL,birth_name,family_name,identifier__UScongress,wikipedia__en,identifier__NNDB,identifier__Munzinger,name__nb,name__it,name__de,name__nl,name__af,name__ar,name__bcl,name__bg,name__br,name__ca,name__ceb,name__cs,name__da,name__eo,name__es,name__et,name__eu,name__fa,name__fi,name__fo,name__fr,name__gl,name__he,name__hu,name__id,name__ilo,name__io,name__ja,name__ko,name__la,name__mr,name__ms,name__oc,name__pag,name__pam,name__pl,name__pt,name__ru,name__sk,name__sv,name__ta,name__th,name__tl,name__tr,name__uk,name__vi,name__war,name__zh,name__sr,name__jv,name__hr,name__de_ch,name__el,name__en_ca,name__en_gb,name__mg,name__pt_br,name__yue,name__nan,name__hy,name__arz,name__lv,name__sh,name__cbk_zam,name__nn,name__kk,name__lb,name__zh_yue,wikipedia__af,wikipedia__ar,wikipedia__arz,wikipedia__bcl,wikipedia__bg,wikipedia__br,wikipedia__ca,wikipedia__cbk_zam,wikipedia__ceb,wikipedia__commons,wikipedia__cs,wikipedia__cswikiquote,wikipedia__da,wikipedia__de,wikipedia__dewikiquote,wikipedia__el,wikipedia__enwikiquote,wikipedia__enwikisource,wikipedia__eo,wikipedia__es,wikipedia__eswikiquote,wikipedia__et,wikipedia__eu,wikipedia__fa,wikipedia__fi,wikipedia__fo,wikipedia__fr,wikipedia__gl,wikipedia__he,wikipedia__hr,wikipedia__hu,wikipedia__hy,wikipedia__id,wikipedia__ilo,wikipedia__io,wikipedia__it,wikipedia__ja,wikipedia__jv,wikipedia__kk,wikipedia__ko,wikipedia__la,wikipedia__lb,wikipedia__lv,wikipedia__mg,wikipedia__mr,wikipedia__ms,wikipedia__nl,wikipedia__no,wikipedia__oc,wikipedia__pag,wikipedia__pam,wikipedia__pl,wikipedia__pt,wikipedia__ru,wikipedia__sh,wikipedia__simple,wikipedia__sk,wikipedia__sr,wikipedia__sv,wikipedia__ta,wikipedia__th,wikipedia__tl,wikipedia__tr,wikipedia__uk,wikipedia__vi,wikipedia__war,wikipedia__zh_min_nan,wikipedia__zh_yue,wikipedia__zh,name__zh_hans,name__zh_hant,name__zh_hk,name__zh_cn,name__zh_sg,name__zh_tw,name__sw,name__bn,name__ia,name__mk,name__yo,name__ka,name__lt,name__qu,name__ro,wikipedia__bn,wikipedia__ia,wikipedia__ka,wikipedia__lt,wikipedia__mk,wikipedia__qu,wikipedia__ro,wikipedia__sw,wikipedia__yo,name__be,name__zh_mo,name__zh_my,name__simple,wikipedia__be,wikipedia__plwikiquote,name__ml,name__gsw,name__co,name__fy,name__haw,name__is,name__ksh,name__nds,name__pap,name__pdc,name__pih,name__pms,name__scn,name__sco,name__sc,wikipedia__als,wikipedia__bgwikiquote,wikipedia__co,wikipedia__fy,wikipedia__haw,wikipedia__is,wikipedia__ksh,wikipedia__ml,wikipedia__nds,wikipedia__nn,wikipedia__pap,wikipedia__pdc,wikipedia__pih,wikipedia__pms,wikipedia__scn,wikipedia__sco,wikipedia__sc,name__uz,name__ga,name__az,name__an,name__lmo,name__nds_nl,name__sl,name__sq,name__wa,wikipedia__az,wikipedia__ga,wikipedia__itwikiquote,wikipedia__uz,wikipedia__eswikisource,name__pa,wikipedia__pa,name__be_tarask,wikipedia__be_x_old
Q5253035,Del de Guzman,Del de Guzman,,male,,,,,,,,,1963-01-09,,,,,,,,,,,,Del de Guzman,,,,,Del de Guzman,Del de Guzman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Del De Guzman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Del De Guzman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5258914,Dennis Roldan,Dennis Roldan,,male,,,,,,,nm0738122,,1960-12-08,,,Dennis,,,,,,,,,Dennis Roldan,,,,,Dennis Roldan,,,,,,,,,,,,,,,,,,Dennis Roldan,,,,,,,,,,,,,,,,,,,,,,Dennis Roldan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dennis Roldan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5279602,Diosdado Macapagal–Arroyo,Diosdado Macapagal–Arroyo,,male,,,,,,,,,1974-09-04,,,,,,,,,,,,Diosdado Macapagal Arroyo,,,,,Diosdado Macapagal–Arroyo,Diosdado Macapagal–Arroyo,,,,,,,,,,,Diosdado Macapagal–Arroyo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5335744,Edcel Lagman,Edcel Lagman,,male,,,,,,,,,1942-05-01,,,,,,,,,,,,Edcel Lagman,,,,,Edcel Lagman,,,,,,,,,,,,Edcel Lagman,,,,,,Edcel Lagman,,,,,,,,,,,,,,,,,,,,,,Edcel Lagman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Edcel Lagman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5336151,Eddie Ilarde,Eddie Ilarde,,male,,,,,,,nm1796039,,1934-08-25,,,Eddie,,,,,,,,,Eddie Ilarde,,,,,Eddie Ilarde,Eddie Ilarde,,,Eddie Ilarde,,,,,,,,Eddie Ilarde,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eddie Ilarde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eddie Ilarde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Edgar Ilarde,,,,,,,,,,,,,,,Eddie Ilarde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5340635,Eduardo Gullas,Eduardo Gullas,,male,,,,,,,,,1930-10-13,,,Eduardo,,,,,,,,,Eduardo Gullas,,,,,Eduardo Gullas,Eduardo Gullas,,,,,,,,,,,Eduardo Gullas,,,,,,Eduardo Gullas,,,,,,,,,,,,,,,,,,,,,,Eduardo Gullas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eduardo Gullas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5340712,Eduardo Nonato Joson,Eduardo Nonato Joson,,male,,,,,,,,,1950-08-31,,,Eduardo,,,,,,,,,Eduardo Nonato Joson,,,,,Eduardo Nonato Joson,,,,,,,,,,,,,,,,,,Eduardo Nonato Joson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5340807,Eduardo Zialcita,Eduardo Zialcita,,male,,,,,,,,,1950-12-15,,,Eduardo,,,,,,,,,Eduardo Zialcita,,,,,Eduardo Zialcita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eduardo Zialcita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eduardo Zialcita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5349360,Eileen Ermita-Buhain,Eileen Ermita-Buhain,,female,,,,,,,,,1969-05-12,,,Eileen,,,,,,,,,Eileen Ermita-Buhain,,,,,,Eileen Ermita-Buhain,,,,,,,,,,,Eileen Ermita-Buhain,,,,,,Eileen Ermita-Buhain,,,,,,,,,,,,,,,,,,,,,,Eileen Ermita-Buhain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eileen Ermita-Buhain,,,,,,,,,,,,,,,Eileen Ermita-Buhain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q535275,Angelito Gatlabayan,Angelito Gatlabayan,,male,,,,,,,,,1952-07-03,,/m/03np5ns,,,,,,,,,,Angelito Gatlabayan,,,,,Angelito Gatlabayan,Angelito Gatlabayan,,,,,,,,,,,Angelito Gatlabayan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Angelito Gatlabayan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Angelito Gatlabayan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Angelito Gatlabayan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5353051,Eladio Jala,Eladio Jala,,male,,,,,,,,,1949-02-18,,,,,,,,,,,,Eladio Jala,,,,,Eladio Jala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5360461,"Elias Bulut, Jr.","Elias Bulut, Jr.",,male,,,,,,,,,1970-05-15,,,Elias,,,,,,,,,"Elias Bulut, Jr.",,,,,,"Elias Bulut, Jr.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5361377,Elisa Ochoa,Elisa Ochoa,,female,,,,,,,,,1897-12-03,1978-09-20,,Elisa,,,,,,,,,Elisa Ochoa,,,,Elisa Ochoa,Elisa Ochoa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5367306,"Elpidio Barzaga, Jr.","Elpidio Barzaga, Jr.",,male,,,,,,,,,1950-03-25,,,Elpidiusz,,,,,,,,,"Elpidio Barzaga, Jr.",,,,,,"Elpidio Barzaga, Jr.",,,,,,,,,,,"Elpidio Barzaga, Jr.",,,,,,,,,,,,,,,,,,,,,,,,,,,,Elpidio Barzaga Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Elpidio Barzaga Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5373635,Emmylou Taliño-Mendoza,Emmylou Taliño-Mendoza,,female,,,,,,,,,1972-02-25,,,,,,,,,,,,Emmylou Taliño-Mendoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emmylou Taliño-Mendoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emmylou Taliño-Mendoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5379749,Enrique Magalona,Enrique Magalona,,male,,,,,,,,,1891-11-05,1960-01-01,,Enrique,,,,,,,,,Enrique Magalona,,,,Enrique Magalona,Enrique Magalona,Enrique Magalona,,,,,,,,,,,Enrique Magalona,,,,,,Enrique Magalona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Enrique Magalona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5385943,Eriberto Loreto,Eriberto Loreto,,male,,,,,,,,,,2005-06-21,,,,,,,,,,,Eriberto Loreto,,,,,Eriberto Loreto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eriberto Loreto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eriberto Loreto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5388205,Erico Aumentado,Erico Aumentado,,male,,,,,,,,,1940-05-18,2012-12-25,,,,,,,,,,,Erico Aumentado,,,,,Erico Aumentado,,,,,,,,,,,,,,,,,,Erico Aumentado,,,,,,,,,,,,,,,,,,,,,,Erico Aumentado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Erico Aumentado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5420015,Exequiel Javier,Exequiel Javier,,male,,,,,,,,,1946-10-16,,,Exequiel,,,,,,,,,Exequiel Javier,,,,,Exequiel Javier,,,,,,,,,,,,Exequiel Javier,,,,,,Exequiel Javier,,,,,,,,,,,,,,,,,,,,,,Exequiel Javier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Exequiel Javier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5420990,Expedito Leviste,Expedito Leviste,,male,,,,,,,,,1918-01-01,1999-01-01,,,,,,,,,,,Expedito Leviste,,,,,,,,,,,,,,,,,,,,,,,Expedito Leviste,,,,,,,,,,,,,,,,,,,,,,Expedito Leviste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Expedito Leviste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q542525,Magnolia Antonino,Magnolia Antonino,,female,,,,,,,,,1915-12-14,2010-07-22,/m/0g9d4p,,,,,,,,,,Magnolia Antonino,,,,,Magnolia Antonino,Magnolia Antonino,,,,,,,,,,,Magnolia Antonino,,,,,,Magnolia Antonino,,,,,,,,,,,,,,,,,,,,,,Magnolia Antonino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Magnolia Antonino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Magnolia Antonino,,,,,,,,,,,,,,,Magnolia Antonino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5444340,Ferjenel Biron,Ferjenel Biron,,male,,,,,,,,,1964-12-24,,,,,,,,,,,,Ferjenel Biron,,,,,Ferjenel Biron,Ferjenel Biron,,,,,,,,,,,Ferjenel Biron,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ferjenel Biron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ferjenel Biron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5460858,Florencio Miraflores,Florencio Miraflores,,male,,,,,,,,,1951-07-01,,,,,,,,,,,,Florencio Miraflores,,,,,Florencio Miraflores,,,,,,,,,,,,,,,,,,Florencio Miraflores,,,,,,,,,,,,,,,,,,,,,,Florencio Miraflores,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Florencio Miraflores,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5491304,Franklin Bautista,Franklin Bautista,,male,,,,,,,,,1952-04-01,,,Franklin,,,,,,,,,Franklin Bautista,,,,,Franklin Bautista,Franklin Bautista,,,,,,,,,,,Franklin Bautista,,,,,,Franklin Bautista,,,,,,,,,,,,,,,,,,,,,,Franklin Bautista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Franklin Bautista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5496959,Fredenil Castro,Fredenil Castro,,male,,,,,,,,,1951-04-27,,,,,,,,,,,,Fredenil Castro,,,,,Fredenil Castro,Fredenil Castro,,,,,,,,,,,Fredenil Castro,,,,,,Fredenil Castro,,,,,,,,,,,,,,,,,,,,,,Fredenil Castro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fredenil Castro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5550260,"Gerardo Espina, Jr","Gerardo Espina, Jr",,male,,,,,,,,,1970-08-07,,,Gerardo,,,,,,,,,"Gerardo Espina, Jr.",,,,,,"Gerardo Espina, Jr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q555253,Juan Miguel Zubiri,Juan Miguel Zubiri,,male,,,,,,,,,1968-04-13,,/m/0289n7s,Juan,,,,,,,,,Juan Miguel Zubiri,,,,,Juan Miguel Zubiri,Juan Miguel Zubiri,,,,,,,,,,,Juan Miguel Zubiri,,,,,,Juan Miguel Zubiri,,,,,,,,,,,,,,,,,,,,,,Juan Miguel Zubiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juan Miguel Zubiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juan Miguel Zubiri,,,,,,,,,,,,,,,Juan Miguel Zubiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5562939,Gina de Venecia,Gina de Venecia,,female,,,,,,,,,1949-02-15,,,Gina,,,,,,,,,Gina de Venecia,,,,Gina de Venecia,Gina de Venecia,,,,,,,,,,,,,,,,,,Gina de Venecia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5637924,Hadjiman S. Hataman-Salliman,Hadjiman S. Hataman-Salliman,,male,,,,,,,,,,,,,,,,,,,,,Hadjiman S. Hataman-Salliman,,,,,,Hadjiman S. Hataman-Salliman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5741535,Hermilando Mandanas,Hermilando Mandanas,,male,,,,,,,,,1944-03-25,,,,,,,,,,,,Hermilando Mandanas,,,,,Hermilando Mandanas,,,,,,,,,,,,,,,,,,Hermilando Mandanas,,,,,,,,,,,,,,,,,,,,,,Hermilando Mandanas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hermilando Mandanas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5741968,Hermogenes Cendaña Esperon Jr.,Hermogenes Cendaña Esperon Jr.,,male,,,,,,,,,1952-02-09,,,Hermogenes,,,,,,,,,Hermogenes Esperon,,,,Hermogenes Esperon,,Hermogenes Esperon,,,,,,,,,,,,,,,,,Hermogenes Esperon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5949922,Hussin Ututalum Amin,Hussin Ututalum Amin,,male,,,,,,,,,1951-10-03,,,,,,,,,,,,Hussin Ututalum Amin,,,,Hussin Ututalum Amin,Hussin Ututalum Amin,Hussin Ututalum Amin,,,,,,,,,,,,,,,,,Hussin Ututalum Amin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5969936,Lani Mercado,Lani Mercado,,female,,,,,,,nm1235749,,1968-04-13,,,,,,,,,,,,Lani Mercado,,,,,Lani Mercado,Lani Mercado,,,,,,,,,,,Lani Mercado,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lani Mercado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lani Mercado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lani Mercado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5991683,Iggy Arroyo,Iggy Arroyo,https://upload.wikimedia.org/wikipedia/commons/3/3d/Gloria_Macapagal_Arroyo.jpg,male,,,,,,,,,1950-10-24,2012-01-26,,,,,,,,,,,Iggy Arroyo,,,,,Iggy Arroyo,Iggy Arroyo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Iggy Arroyo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6081046,Isidro Vamenta,Isidro Vamenta,,male,,,,,,,,,,,,Isidro,,,,,,,,,Isidro Vamenta,,,,Isidro Vamenta,Isidro Vamenta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6081048,Isidro Ungab,Isidro Ungab,,male,,,,,,,,,1961-05-08,,,Isidro,,,,,,,,,Isidro Ungab,,,,,Isidro Ungab,,,,,,,,,,,,,,,,,,Isidro Ungab,,,,,,,,,,,,,,,,,,,,,,Isidro Ungab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Isidro Ungab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
